airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
SouthwestAir,967228277713788929,Sat Feb 24 02:42:46 +0000 2018,@SouthwestAir ...the purpose of the courtesy call back is what exactly? I waited 30 minutes for a call back.  Now … https://t.co/eTkmyVbdW3,0,0,en,,808895270423527425,US,Irving  TX,city
SouthwestAir,967228020435152896,Sat Feb 24 02:41:44 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/NidNZ656ES @POWERATL,0,0,en,,940219243,,,
SouthwestAir,967227861609467905,Sat Feb 24 02:41:07 +0000 2018,RT @lovingeilish: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/GeDuPw6Vjv,2,0,en,,738408889784381441,,,
SouthwestAir,967227777933086720,Sat Feb 24 02:40:47 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/WPbILOm2IB ,0,0,en,,3345009173,,,
SouthwestAir,967227768005120000,Sat Feb 24 02:40:44 +0000 2018,RT @lovingeilish: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/GeDuPw6Vjv,2,0,en,,788066503,,,
SouthwestAir,967227559221055490,Sat Feb 24 02:39:54 +0000 2018,I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/v2l9OL0u7U,0,0,en,,1337677146,,,
SouthwestAir,967227489071386625,Sat Feb 24 02:39:38 +0000 2018,RT @katelyn_cheynne: GUYS! i just finished my first contest to win access to see @5SOS on @SouthwestAir #SoundStage through @POWERATL https…,2,0,en,,788066503,,,
SouthwestAir,967227430162313216,Sat Feb 24 02:39:24 +0000 2018,RT @queen_jackkiiee: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/Flc1UiPrdj I HAVENT SEEN THEM SINCE W…,2,0,en,,788066503,,,
SouthwestAir,967227402391900160,Sat Feb 24 02:39:17 +0000 2018,@SouthwestAir Rapid Rewards got my vote; low fares  great flight schedules  nice employees.  SWA is definitely my favorite airline.,0,0,en,967128967764353024,756092808692326404,,,
SouthwestAir,967227372121411584,Sat Feb 24 02:39:10 +0000 2018,@sprotsGAT @SouthwestAir RUSSIANS,0,1,en,967225970024435712,26055210,,,
SouthwestAir,967227363305062401,Sat Feb 24 02:39:08 +0000 2018,RT @queen_jackkiiee: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/Flc1UiPrdj @POWERATL,2,0,en,,788066503,,,
SouthwestAir,967227254697857024,Sat Feb 24 02:38:42 +0000 2018,RT @duasfIicker: I just entered to win access to the @5SOS @SouthwestAir #SoundStage @POWERATL https://t.co/pLcGui2xIj,3,0,en,,788066503,,,
SouthwestAir,967227163446595584,Sat Feb 24 02:38:20 +0000 2018,RT @WORTHYOFBESSON: I jut entered to win access to the @whydontwemusic @southwestair #soundstage https://t.co/H2L4fMp89w,1,0,en,,788066503,,,
SouthwestAir,967227087567417344,Sat Feb 24 02:38:02 +0000 2018,RT @JMPatten: I just entered to win access to the @5SOS @SouthwestAir #SoundStage https://t.co/9hjlWR7HK9 @POWERATL,1,0,en,,788066503,,,
